special_info,
start_time,1015.361712
omega,2.0
amplitude,0.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
3.06422699999996,1.0815,0.0,0.0,0.0
3.1154000000000224,0.7118,0.0,0.0,0.0
3.166688000000022,0.2086,0.0,0.0,0.0
3.2179820000000063,-0.2715,0.0,0.0,0.0
3.2693349999999555,-0.6995,0.0,0.0,0.0
3.320687000000021,-1.0891,0.0,0.0,0.0
3.371913999999947,-1.3392,0.0,0.0,0.0
3.4232709999999997,-1.4297,0.0,0.0,0.0
3.4746269999999413,-1.3683,0.0,0.0,0.0
3.525985999999989,-1.1536,0.0,0.0,0.0
3.5773430000000417,-0.7946,0.0,0.0,0.0
3.6286159999999654,-0.3804,0.0,0.0,0.0
3.6799720000000207,0.069,0.0,0.0,0.0
3.731179999999995,0.5614,0.0,0.0,0.0
3.7802950000000237,0.9449,0.0,0.0,0.0
3.8315850000000182,1.2026,0.0,0.0,0.0
3.882835,1.3392,0.0,0.0,0.0
3.934050999999954,1.3468,0.0,0.0,0.0
3.9853480000000445,1.2303,0.0,0.0,0.0
4.036552000000029,0.9956,0.0,0.0,0.0
4.087843000000021,0.6228,0.0,0.0,0.0
4.13913500000001,0.1411,0.0,0.0,0.0
4.1904329999999845,-0.3053,0.0,0.0,0.0
4.241742000000045,-0.7056,0.0,0.0,0.0
4.293046000000004,-1.0554,0.0,0.0,0.0
4.344397999999956,-1.2747,0.0,0.0,0.0
4.395743000000039,-1.3361,0.0,0.0,0.0
4.447095999999988,-1.2441,0.0,0.0,0.0
4.498359999999934,-1.0017,0.0,0.0,0.0
4.549621999999999,-0.6443,0.0,0.0,0.0
4.6009749999999485,-0.25,0.0,0.0,0.0
4.652337999999986,0.1933,0.0,0.0,0.0
4.703299000000015,0.6489,0.0,0.0,0.0
4.75458500000002,0.9894,0.0,0.0,0.0
4.805797999999982,1.1965,0.0,0.0,0.0
4.856965999999943,1.2809,0.0,0.0,0.0
4.908262000000036,1.241,0.0,0.0,0.0
4.957378999999946,1.0937,0.0,0.0,0.0
5.008670999999936,0.8191,0.0,0.0,0.0
5.059961000000044,0.408,0.0,0.0,0.0
5.111258000000021,-0.0491,0.0,0.0,0.0
5.160435000000007,-0.431,0.0,0.0,0.0
5.211789999999951,-0.7946,0.0,0.0,0.0
5.263138000000026,-1.0845,0.0,0.0,0.0
5.312310000000025,-1.2303,0.0,0.0,0.0
5.363654999999994,-1.2318,0.0,0.0,0.0
5.415007999999943,-1.0815,0.0,0.0,0.0
5.466358000000014,-0.7977,0.0,0.0,0.0
5.517501000000038,-0.4433,0.0,0.0,0.0
5.56885699999998,-0.0537,0.0,0.0,0.0
5.620206999999937,0.3866,0.0,0.0,0.0
5.669277999999963,0.7701,0.0,0.0,0.0
5.720559999999978,1.04,0.0,0.0,0.0
5.771798999999987,1.1842,0.0,0.0,0.0
5.823092999999972,1.2088,0.0,0.0,0.0
5.874301999999943,1.1152,0.0,0.0,0.0
5.925597000000039,0.905,0.0,0.0,0.0
5.976841000000036,0.563,0.0,0.0,0.0
6.028053,0.1319,0.0,0.0,0.0
6.079358999999954,-0.2715,0.0,0.0,0.0
6.130713000000014,-0.6243,0.0,0.0,0.0
6.182065999999963,-0.9296,0.0,0.0,0.0
6.233424000000014,-1.1213,0.0,0.0,0.0
6.284651999999937,-1.1658,0.0,0.0,0.0
6.3360099999999875,-1.0615,0.0,0.0,0.0
6.387365000000045,-0.8237,0.0,0.0,0.0
6.438677999999982,-0.5001,0.0,0.0,0.0
6.4900219999999536,-0.1411,0.0,0.0,0.0
6.541256999999973,0.2684,0.0,0.0,0.0
6.590370000000007,0.6519,0.0,0.0,0.0
6.641660000000002,0.9434,0.0,0.0,0.0
6.692943000000014,1.106,0.0,0.0,0.0
6.744231000000013,1.152,0.0,0.0,0.0
6.795435999999995,1.0815,0.0,0.0,0.0
6.846726999999987,0.8958,0.0,0.0,0.0
6.898014999999987,0.5844,0.0,0.0,0.0
6.949308999999971,0.1795,0.0,0.0,0.0
7.000565999999935,-0.2117,0.0,0.0,0.0
7.0519199999999955,-0.5492,0.0,0.0,0.0
7.103269999999952,-0.8422,0.0,0.0,0.0
7.154462999999964,-1.037,0.0,0.0,0.0
7.205768000000035,-1.0937,0.0,0.0,0.0
7.257118999999989,-1.0048,0.0,0.0,0.0
7.305291000000011,-0.7992,0.0,0.0,0.0
7.357564000000025,-0.5031,0.0,0.0,0.0
7.408916999999974,-0.1657,0.0,0.0,0.0
7.460278000000017,0.2209,0.0,0.0,0.0
7.511569000000009,0.6044,0.0,0.0,0.0
7.562862999999993,0.8897,0.0,0.0,0.0
7.614153999999985,1.0508,0.0,0.0,0.0
7.663270000000011,1.0953,0.0,0.0,0.0
7.714561000000003,1.0308,0.0,0.0,0.0
7.76580899999999,0.8529,0.0,0.0,0.0
7.817099999999982,0.5538,0.0,0.0,0.0
7.868394999999964,0.1672,0.0,0.0,0.0
7.919690999999943,-0.201,0.0,0.0,0.0
7.971038000000021,-0.5216,0.0,0.0,0.0
8.022305999999958,-0.7946,0.0,0.0,0.0
8.073657000000026,-0.9756,0.0,0.0,0.0
8.125004999999987,-1.0232,0.0,0.0,0.0
8.176360000000045,-0.9327,0.0,0.0,0.0
8.227708000000007,-0.721,0.0,0.0,0.0
8.279055999999969,-0.4372,0.0,0.0,0.0
8.330411000000026,-0.112,0.0,0.0,0.0
8.381684999999948,0.2577,0.0,0.0,0.0
8.432978999999932,0.6151,0.0,0.0,0.0
8.484275000000025,0.8744,0.0,0.0,0.0
8.535568000000012,1.0124,0.0,0.0,0.0
8.586819999999989,1.037,0.0,0.0,0.0
8.638107999999988,0.9511,0.0,0.0,0.0
8.68940299999997,0.7532,0.0,0.0,0.0
8.740693000000078,0.4387,0.0,0.0,0.0
8.79198699999995,0.069,0.0,0.0,0.0
8.843283999999926,-0.27,0.0,0.0,0.0
8.894433000000049,-0.5614,0.0,0.0,0.0
8.945786999999996,-0.8007,0.0,0.0,0.0
8.997136000000069,-0.9388,0.0,0.0,0.0
9.046314999999936,-0.9511,0.0,0.0,0.0
9.097664000000009,-0.836,0.0,0.0,0.0
9.14901199999997,-0.6167,0.0,0.0,0.0
9.200365000000033,-0.3375,0.0,0.0,0.0
9.251722000000086,-0.0169,0.0,0.0,0.0
9.303072999999927,0.3405,0.0,0.0,0.0
9.35436500000003,0.6611,0.0,0.0,0.0
9.405652999999916,0.879,0.0,0.0,0.0
9.456941000000029,0.9817,0.0,0.0,0.0
9.508228000000031,0.9725,0.0,0.0,0.0
9.559435000000008,0.856,0.0,0.0,0.0
9.610724999999888,0.6274,0.0,0.0,0.0
9.661932999999976,0.3037,0.0,0.0,0.0
9.71322900000007,-0.046,0.0,0.0,0.0
9.762405000000058,-0.3405,0.0,0.0,0.0
9.81375700000001,-0.6044,0.0,0.0,0.0
9.865108999999961,-0.8038,0.0,0.0,0.0
9.91428499999995,-0.8974,0.0,0.0,0.0
9.965642999999886,-0.8713,0.0,0.0,0.0
10.016999000000055,-0.7271,0.0,0.0,0.0
10.068356999999992,-0.4985,0.0,0.0,0.0
10.11970800000006,-0.2209,0.0,0.0,0.0
10.171065999999996,0.0997,0.0,0.0,0.0
10.222360999999978,0.4372,0.0,0.0,0.0
10.27365599999996,0.7133,0.0,0.0,0.0
10.324950000000058,0.8836,0.0,0.0,0.0
10.376241999999934,0.9434,0.0,0.0,0.0
10.425313999999958,0.8989,0.0,0.0,0.0
10.47660200000007,0.7501,0.0,0.0,0.0
10.527891999999952,0.4939,0.0,0.0,0.0
10.57918200000006,0.1672,0.0,0.0,0.0
10.628303999999957,-0.1411,0.0,0.0,0.0
10.679571999999894,-0.4188,0.0,0.0,0.0
10.730920000000083,-0.6489,0.0,0.0,0.0
10.782270999999923,-0.8038,0.0,0.0,0.0
10.833459999999945,-0.8483,0.0,0.0,0.0
10.884687999999983,-0.7731,0.0,0.0,0.0
10.93603500000006,-0.5998,0.0,0.0,0.0
10.987391999999886,-0.362,0.0,0.0,0.0
11.038666999999919,-0.0798,0.0,0.0,0.0
11.090019999999981,0.2378,0.0,0.0,0.0
11.14131800000007,0.543,0.0,0.0,0.0
11.192560999999955,0.7639,0.0,0.0,0.0
11.243734000000018,0.8805,0.0,0.0,0.0
11.295021999999904,0.8897,0.0,0.0,0.0
11.346319999999992,0.7946,0.0,0.0,0.0
11.397608999999989,0.5952,0.0,0.0,0.0
11.448903000000087,0.3083,0.0,0.0,0.0
11.500196999999957,-0.0077,0.0,0.0,0.0
11.549376999999936,-0.2792,0.0,0.0,0.0
11.600688999999988,-0.52,0.0,0.0,0.0
11.651991000000066,-0.7026,0.0,0.0,0.0
11.703337000000033,-0.7931,0.0,0.0,0.0
11.75455999999997,-0.7731,0.0,0.0,0.0
11.805911000000037,-0.6473,0.0,0.0,0.0
11.8572640000001,-0.4449,0.0,0.0,0.0
11.906442000000084,-0.2056,0.0,0.0,0.0
11.95780000000002,0.0828,0.0,0.0,0.0
12.009091000000012,0.3866,0.0,0.0,0.0
12.060299999999984,0.6412,0.0,0.0,0.0
12.111506000000077,0.7992,0.0,0.0,0.0
12.162554999999998,0.8544,0.0,0.0,0.0
12.213843999999995,0.8084,0.0,0.0,0.0
12.264974000000052,0.6611,0.0,0.0,0.0
12.316142999999897,0.4188,0.0,0.0,0.0
12.367442000000096,0.1227,0.0,0.0,0.0
12.418708000000038,-0.1641,0.0,0.0,0.0
12.47005999999999,-0.4096,0.0,0.0,0.0
12.521413999999936,-0.6075,0.0,0.0,0.0
12.572767999999883,-0.7286,0.0,0.0,0.0
12.624120999999946,-0.7486,0.0,0.0,0.0
12.673302999999919,-0.6719,0.0,0.0,0.0
12.724567999999977,-0.5062,0.0,0.0,0.0
12.77591700000005,-0.2853,0.0,0.0,0.0
12.827118000000041,-0.023,0.0,0.0,0.0
12.878428999999983,0.2654,0.0,0.0,0.0
12.929719000000091,0.5323,0.0,0.0,0.0
12.981012000000078,0.7194,0.0,0.0,0.0
13.032305999999949,0.8069,0.0,0.0,0.0
13.083590999999956,0.7946,0.0,0.0,0.0
13.134838999999943,0.6842,0.0,0.0,0.0
13.18612900000005,0.4893,0.0,0.0,0.0
13.237424000000033,0.2071,0.0,0.0,0.0
13.288558999999964,-0.0736,0.0,0.0,0.0
13.339749999999981,-0.3206,0.0,0.0,0.0
13.391095000000064,-0.5231,0.0,0.0,0.0
13.44228099999998,-0.6627,0.0,0.0,0.0
13.493632000000048,-0.7133,0.0,0.0,0.0
13.544989999999984,-0.6627,0.0,0.0,0.0
13.596341000000052,-0.5262,0.0,0.0,0.0
13.647491000000059,-0.3298,0.0,0.0,0.0
13.698843999999895,-0.0874,0.0,0.0,0.0
13.750198999999952,0.1856,0.0,0.0,0.0
13.799317000000087,0.4372,0.0,0.0,0.0
13.85061200000007,0.6427,0.0,0.0,0.0
13.901864000000046,0.7547,0.0,0.0,0.0
13.953161000000023,0.7701,0.0,0.0,0.0
14.002272999999946,0.6934,0.0,0.0,0.0
14.053573999999912,0.5231,0.0,0.0,0.0
14.104864999999904,0.2777,0.0,0.0,0.0
14.156168000000093,0.0077,0.0,0.0,0.0
14.205282999999895,-0.2301,0.0,0.0,0.0
14.256637000000069,-0.4387,0.0,0.0,0.0
14.307987000000026,-0.5937,0.0,0.0,0.0
14.359344000000078,-0.6688,0.0,0.0,0.0
14.410488999999984,-0.6535,0.0,0.0,0.0
14.461840000000052,-0.5492,0.0,0.0,0.0
14.513109999999983,-0.3774,0.0,0.0,0.0
14.564428999999905,-0.1595,0.0,0.0,0.0
14.615787999999952,0.0936,0.0,0.0,0.0
14.667074999999954,0.3528,0.0,0.0,0.0
14.718365999999946,0.5676,0.0,0.0,0.0
14.769652999999948,0.6995,0.0,0.0,0.0
14.82094799999993,0.7378,0.0,0.0,0.0
14.872242999999912,0.6826,0.0,0.0,0.0
14.921361999999931,0.5446,0.0,0.0,0.0
14.972570000000019,0.3252,0.0,0.0,0.0
15.02386799999988,0.069,0.0,0.0,0.0
15.075169000000074,-0.1764,0.0,0.0,0.0
15.124349999999936,-0.3743,0.0,0.0,0.0
15.175499999999943,-0.5338,0.0,0.0,0.0
15.226855,-0.6259,0.0,0.0,0.0
15.278212000000053,-0.632,0.0,0.0,0.0
15.32738699999993,-0.5553,0.0,0.0,0.0
15.378740999999877,-0.408,0.0,0.0,0.0
15.430089000000066,-0.2102,0.0,0.0,0.0
15.481325000000083,0.023,0.0,0.0,0.0
15.532612000000086,0.273,0.0,0.0,0.0
15.583903000000078,0.4878,0.0,0.0,0.0
15.63511200000005,0.6427,0.0,0.0,0.0
15.686409000000026,0.7041,0.0,0.0,0.0
15.737614000000008,0.6719,0.0,0.0,0.0
15.788899999999899,0.5522,0.0,0.0,0.0
15.8401869999999,0.3559,0.0,0.0,0.0
15.89131400000008,0.115,0.0,0.0,0.0
15.942613000000051,-0.1227,0.0,0.0,0.0
15.993965999999887,-0.3283,0.0,0.0,0.0
16.045320999999944,-0.4893,0.0,0.0,0.0
16.096668999999906,-0.5875,0.0,0.0,0.0
16.148025000000075,-0.6044,0.0,0.0,0.0
16.199252,-0.5384,0.0,0.0,0.0
16.2484290000001,-0.4111,0.0,0.0,0.0
16.299495999999976,-0.2301,0.0,0.0,0.0
16.350857999999903,-0.0107,0.0,0.0,0.0
16.402044000000046,0.227,0.0,0.0,0.0
16.453343000000018,0.4433,0.0,0.0,0.0
16.5045530000001,0.5967,0.0,0.0,0.0
16.55564599999991,0.6673,0.0,0.0,0.0
16.606942000000004,0.6489,0.0,0.0,0.0
16.65823899999998,0.5446,0.0,0.0,0.0
16.70735400000001,0.3728,0.0,0.0,0.0
16.75855899999999,0.1473,0.0,0.0,0.0
16.809814999999958,-0.0813,0.0,0.0,0.0
16.8611709999999,-0.2838,0.0,0.0,0.0
16.910348,-0.4387,0.0,0.0,0.0
16.961695000000077,-0.5446,0.0,0.0,0.0
17.013045000000034,-0.5768,0.0,0.0,0.0
17.064400999999975,-0.5308,0.0,0.0,0.0
17.115748999999937,-0.4142,0.0,0.0,0.0
17.16698000000008,-0.247,0.0,0.0,0.0
17.218342000000007,-0.0414,0.0,0.0,0.0
17.269566999999938,0.1841,0.0,0.0,0.0
17.320859999999925,0.3942,0.0,0.0,0.0
17.372156999999902,0.5522,0.0,0.0,0.0
17.42341500000009,0.632,0.0,0.0,0.0
17.474708000000078,0.6243,0.0,0.0,0.0
17.52579800000001,0.5354,0.0,0.0,0.0
17.577085999999895,0.3712,0.0,0.0,0.0
17.628385999999978,0.158,0.0,0.0,0.0
17.67963999999995,-0.0614,0.0,0.0,0.0
17.731000999999992,-0.2577,0.0,0.0,0.0
17.78235600000005,-0.4142,0.0,0.0,0.0
17.833547000000067,-0.517,0.0,0.0,0.0
17.884734999999978,-0.5492,0.0,0.0,0.0
17.93609200000003,-0.5062,0.0,0.0,0.0
17.987359999999967,-0.3988,0.0,0.0,0.0
18.03871199999992,-0.2393,0.0,0.0,0.0
18.089902000000052,-0.046,0.0,0.0,0.0
18.141254999999887,0.1687,0.0,0.0,0.0
18.19036799999992,0.3636,0.0,0.0,0.0
18.24165800000003,0.517,0.0,0.0,0.0
18.29294100000004,0.5983,0.0,0.0,0.0
18.344112999999993,0.5967,0.0,0.0,0.0
18.39540599999998,0.5154,0.0,0.0,0.0
18.446612999999957,0.362,0.0,0.0,0.0
18.497899000000075,0.1611,0.0,0.0,0.0
18.54911699999991,-0.0476,0.0,0.0,0.0
18.598298,-0.2301,0.0,0.0,0.0
18.649438999999916,-0.382,0.0,0.0,0.0
18.700789999999984,-0.4832,0.0,0.0,0.0
18.752139000000057,-0.5216,0.0,0.0,0.0
18.801317999999924,-0.4893,0.0,0.0,0.0
18.852624999999875,-0.3942,0.0,0.0,0.0
18.903981999999928,-0.2485,0.0,0.0,0.0
18.95535099999995,-0.066,0.0,0.0,0.0
19.006704999999897,0.1381,0.0,0.0,0.0
19.05787799999996,0.3329,0.0,0.0,0.0
19.109172000000058,0.4832,0.0,0.0,0.0
19.158287000000087,0.563,0.0,0.0,0.0
19.209582999999952,0.5706,0.0,0.0,0.0
19.26083099999994,0.5001,0.0,0.0,0.0
19.311992000000032,0.359,0.0,0.0,0.0
19.36327700000004,0.1718,0.0,0.0,0.0
19.414501000000087,-0.0261,0.0,0.0,0.0
19.465857999999912,-0.2086,0.0,0.0,0.0
19.517126000000076,-0.3574,0.0,0.0,0.0
19.566300999999953,-0.4525,0.0,0.0,0.0
19.61757,-0.4939,0.0,0.0,0.0
19.668917999999962,-0.4679,0.0,0.0,0.0
19.72026399999993,-0.3789,0.0,0.0,0.0
19.76943700000004,-0.2485,0.0,0.0,0.0
19.820800000000077,-0.0782,0.0,0.0,0.0
19.872156000000018,0.115,0.0,0.0,0.0
19.92337000000009,0.3007,0.0,0.0,0.0
19.974657000000093,0.4479,0.0,0.0,0.0
20.025956000000065,0.5323,0.0,0.0,0.0
20.077126999999905,0.5415,0.0,0.0,0.0
20.128421999999887,0.4893,0.0,0.0,0.0
20.17971299999988,0.3436,0.0,0.0,0.0
20.230887999999936,0.1672,0.0,0.0,0.0
20.282184999999913,-0.0215,0.0,0.0,0.0
20.33133200000009,-0.1887,0.0,0.0,0.0
20.38268699999992,-0.3313,0.0,0.0,0.0
20.434045000000083,-0.428,0.0,0.0,0.0
20.48539799999992,-0.4679,0.0,0.0,0.0
20.536752000000092,-0.4433,0.0,0.0,0.0
20.58810200000005,-0.3605,0.0,0.0,0.0
20.637276000000043,-0.2362,0.0,0.0,0.0
20.68851600000005,-0.0736,0.0,0.0,0.0
20.739787000000092,0.1074,0.0,0.0,0.0
20.791070999999988,0.2838,0.0,0.0,0.0
20.842369000000076,0.4234,0.0,0.0,0.0
20.893652999999972,0.4878,0.0,0.0,0.0
20.94494999999995,0.5123,0.0,0.0,0.0
20.99622899999997,0.4495,0.0,0.0,0.0
21.0453490000001,0.3298,0.0,0.0,0.0
21.096552000000088,0.1641,0.0,0.0,0.0
21.147808000000055,-0.0153,0.0,0.0,0.0
21.199162999999885,-0.181,0.0,0.0,0.0
21.248343999999975,-0.3114,0.0,0.0,0.0
21.299487999999997,-0.4034,0.0,0.0,0.0
21.35083700000007,-0.4418,0.0,0.0,0.0
21.40210999999988,-0.4218,0.0,0.0,0.0
21.453305999999998,-0.3451,0.0,0.0,0.0
21.50465900000006,-0.2224,0.0,0.0,0.0
21.556026000000088,-0.0675,0.0,0.0,0.0
21.6073889999999,0.1043,0.0,0.0,0.0
21.658681,0.2715,0.0,0.0,0.0
21.709970999999882,0.4019,0.0,0.0,0.0
21.76118000000008,0.4755,0.0,0.0,0.0
21.8102990000001,0.4832,0.0,0.0,0.0
21.86158899999998,0.4249,0.0,0.0,0.0
21.91283800000008,0.3068,0.0,0.0,0.0
21.96400200000005,0.1503,0.0,0.0,0.0
22.0153039999999,-0.0199,0.0,0.0,0.0
22.06649600000003,-0.1749,0.0,0.0,0.0
22.11785199999997,-0.3022,0.0,0.0,0.0
22.169199999999933,-0.3866,0.0,0.0,0.0
22.218375000000037,-0.4188,0.0,0.0,0.0
22.269721000000004,-0.3958,0.0,0.0,0.0
22.32099000000005,-0.3221,0.0,0.0,0.0
22.372344999999882,-0.204,0.0,0.0,0.0
22.42369999999994,-0.0568,0.0,0.0,0.0
22.475062000000094,0.1074,0.0,0.0,0.0
22.52635799999996,0.2623,0.0,0.0,0.0
22.57764899999995,0.3835,0.0,0.0,0.0
22.628945999999928,0.4495,0.0,0.0,0.0
22.680240000000026,0.4525,0.0,0.0,0.0
22.72931600000004,0.3942,0.0,0.0,0.0
22.780564000000027,0.2807,0.0,0.0,0.0
22.831857999999897,0.1319,0.0,0.0,0.0
22.883079000000066,-0.0276,0.0,0.0,0.0
22.934323999999947,-0.1749,0.0,0.0,0.0
22.985681,-0.2915,0.0,0.0,0.0
23.03703699999994,-0.3682,0.0,0.0,0.0
23.088392999999883,-0.3958,0.0,0.0,0.0
23.13961800000004,-0.3682,0.0,0.0,0.0
23.190921000000003,-0.293,0.0,0.0,0.0
23.242278000000056,-0.1779,0.0,0.0,0.0
23.29363499999988,-0.0353,0.0,0.0,0.0
23.344993000000045,0.1181,0.0,0.0,0.0
23.396278000000052,0.2623,0.0,0.0,0.0
23.447489999999902,0.3712,0.0,0.0,0.0
23.49877600000002,0.4264,0.0,0.0,0.0
23.550067999999897,0.4203,0.0,0.0,0.0
23.60135600000001,0.3559,0.0,0.0,0.0
23.652566000000093,0.2424,0.0,0.0,0.0
23.703734000000054,0.0982,0.0,0.0,0.0
23.755035999999905,-0.0506,0.0,0.0,0.0
23.806396000000063,-0.1856,0.0,0.0,0.0
23.857754,-0.2899,0.0,0.0,0.0
23.909107999999947,-0.3559,0.0,0.0,0.0
23.958281000000056,-0.3712,0.0,0.0,0.0
24.00963799999988,-0.339,0.0,0.0,0.0
24.06099000000006,-0.2623,0.0,0.0,0.0
24.112353999999982,-0.1488,0.0,0.0,0.0
24.163635999999883,-0.0138,0.0,0.0,0.0
24.214996000000042,0.1319,0.0,0.0,0.0
24.265289999999936,0.2623,0.0,0.0,0.0
24.3175829999999,0.359,0.0,0.0,0.0
24.368831999999998,0.4019,0.0,0.0,0.0
24.41999599999997,0.3881,0.0,0.0,0.0
24.470288000000096,0.3206,0.0,0.0,0.0
24.522487999999953,0.2086,0.0,0.0,0.0
24.573778999999945,0.0706,0.0,0.0,0.0
24.625073999999927,-0.0675,0.0,0.0,0.0
24.676438000000076,-0.1917,0.0,0.0,0.0
24.72778699999992,-0.2853,0.0,0.0,0.0
24.77913799999999,-0.339,0.0,0.0,0.0
24.828304999999887,-0.3467,0.0,0.0,0.0
24.879651999999965,-0.3099,0.0,0.0,0.0
24.931003999999916,-0.2316,0.0,0.0,0.0
24.98236899999995,-0.1212,0.0,0.0,0.0
25.033730999999875,0.0107,0.0,0.0,0.0
25.084948000000054,0.1442,0.0,0.0,0.0
25.13623999999993,0.2623,0.0,0.0,0.0
25.185362000000055,0.3421,0.0,0.0,0.0
25.23665500000004,0.3774,0.0,0.0,0.0
25.287952999999902,0.3574,0.0,0.0,0.0
25.339166999999975,0.2869,0.0,0.0,0.0
25.388280999999893,0.1825,0.0,0.0,0.0
25.439582000000087,0.0552,0.0,0.0,0.0
25.490842999999927,-0.0752,0.0,0.0,0.0
25.54212199999995,-0.1887,0.0,0.0,0.0
25.591307999999913,-0.27,0.0,0.0,0.0
25.642607999999996,-0.3191,0.0,0.0,0.0
25.69394900000009,-0.3221,0.0,0.0,0.0
25.74529999999993,-0.2853,0.0,0.0,0.0
25.79665199999988,-0.2071,0.0,0.0,0.0
25.84801200000004,-0.1012,0.0,0.0,0.0
25.899369000000092,0.0215,0.0,0.0,0.0
25.950539999999933,0.1457,0.0,0.0,0.0
26.001834999999915,0.2531,0.0,0.0,0.0
26.053127000000018,0.3267,0.0,0.0,0.0
26.104422999999883,0.3497,0.0,0.0,0.0
26.155716000000098,0.3252,0.0,0.0,0.0
26.206927000000064,0.2546,0.0,0.0,0.0
26.258177000000046,0.1488,0.0,0.0,0.0
26.307306999999923,0.0337,0.0,0.0,0.0
26.358565999999996,-0.0859,0.0,0.0,0.0
26.40968200000009,-0.1887,0.0,0.0,0.0
26.461044000000015,-0.2638,0.0,0.0,0.0
26.512403999999947,-0.3007,0.0,0.0,0.0
26.563627999999994,-0.2976,0.0,0.0,0.0
26.614983000000052,-0.2546,0.0,0.0,0.0
26.66635000000008,-0.1764,0.0,0.0,0.0
26.717465999999945,-0.0736,0.0,0.0,0.0
26.768580000000043,0.0414,0.0,0.0,0.0
26.819834999999898,0.1565,0.0,0.0,0.0
26.87096699999995,0.25,0.0,0.0,0.0
26.922132000000033,0.3099,0.0,0.0,0.0
26.97342500000002,0.3237,0.0,0.0,0.0
27.024718000000007,0.2915,0.0,0.0,0.0
27.07592800000009,0.2194,0.0,0.0,0.0
27.127217000000087,0.1181,0.0,0.0,0.0
27.178440000000023,0.0046,0.0,0.0,0.0
27.229735000000005,-0.1043,0.0,0.0,0.0
27.281094999999937,-0.1948,0.0,0.0,0.0
27.33237500000007,-0.2562,0.0,0.0,0.0
27.383723999999916,-0.2823,0.0,0.0,0.0
27.435076000000095,-0.27,0.0,0.0,0.0
27.486432000000036,-0.2224,0.0,0.0,0.0
27.53779300000008,-0.1427,0.0,0.0,0.0
27.589157999999884,-0.0414,0.0,0.0,0.0
27.638295000000085,0.0614,0.0,0.0,0.0
27.689580000000092,0.1657,0.0,0.0,0.0
27.740748000000053,0.247,0.0,0.0,0.0
27.79203599999994,0.293,0.0,0.0,0.0
27.843332000000032,0.2961,0.0,0.0,0.0
