index,start_time,freq,amp_0
104,19-09-2023 14:40:15,1.0052631578947369,40.0
105,19-09-2023 14:42:16,1.0052631578947369,50.0
106,19-09-2023 14:44:15,1.0052631578947369,60.0
107,19-09-2023 14:46:15,1.0052631578947369,70.0
108,19-09-2023 14:48:15,1.0052631578947369,80.0
109,19-09-2023 14:50:15,1.0052631578947369,90.0
110,19-09-2023 14:52:15,1.0052631578947369,100.0
111,19-09-2023 14:54:15,1.0052631578947369,110.0
112,19-09-2023 14:56:15,1.0052631578947369,120.0
113,19-09-2023 14:58:14,1.0052631578947369,130.0
114,19-09-2023 15:00:14,1.0052631578947369,140.0
115,19-09-2023 15:02:14,1.0052631578947369,150.0
116,19-09-2023 15:04:14,1.0052631578947369,160.0
117,19-09-2023 15:06:14,1.0052631578947369,170.0
118,19-09-2023 15:08:14,1.0052631578947369,180.0
119,19-09-2023 15:10:14,1.0052631578947369,190.0
120,19-09-2023 15:12:14,1.0052631578947369,200.0
121,19-09-2023 15:14:14,1.0263157894736843,10.0
122,19-09-2023 15:16:14,1.0263157894736843,20.0
123,19-09-2023 15:18:13,1.0263157894736843,30.0
124,19-09-2023 15:20:13,1.0263157894736843,40.0
125,19-09-2023 15:22:13,1.0263157894736843,50.0
126,19-09-2023 15:24:13,1.0263157894736843,60.0
127,19-09-2023 15:26:13,1.0263157894736843,70.0
128,19-09-2023 15:28:13,1.0263157894736843,80.0
129,19-09-2023 15:30:13,1.0263157894736843,90.0
130,19-09-2023 15:32:13,1.0263157894736843,100.0
131,19-09-2023 15:34:13,1.0263157894736843,110.0
132,19-09-2023 15:36:13,1.0263157894736843,120.0
133,19-09-2023 15:38:13,1.0263157894736843,130.0
134,19-09-2023 15:40:12,1.0263157894736843,140.0
135,19-09-2023 15:42:12,1.0263157894736843,150.0
136,19-09-2023 15:44:12,1.0263157894736843,160.0
137,19-09-2023 15:46:12,1.0263157894736843,170.0
138,19-09-2023 15:48:12,1.0263157894736843,180.0
139,19-09-2023 15:50:12,1.0263157894736843,190.0
140,19-09-2023 15:52:12,1.0263157894736843,200.0
141,19-09-2023 15:54:12,1.0473684210526315,10.0
142,19-09-2023 15:56:12,1.0473684210526315,20.0
143,19-09-2023 15:58:11,1.0473684210526315,30.0
144,19-09-2023 16:00:11,1.0473684210526315,40.0
145,19-09-2023 16:02:12,1.0473684210526315,50.0
146,19-09-2023 16:04:11,1.0473684210526315,60.0
147,19-09-2023 16:06:11,1.0473684210526315,70.0
148,19-09-2023 16:08:11,1.0473684210526315,80.0
149,19-09-2023 16:10:11,1.0473684210526315,90.0
150,19-09-2023 16:12:11,1.0473684210526315,100.0
151,19-09-2023 16:14:11,1.0473684210526315,110.0
152,19-09-2023 16:16:11,1.0473684210526315,120.0
153,19-09-2023 16:18:11,1.0473684210526315,130.0
154,19-09-2023 16:20:11,1.0473684210526315,140.0
155,19-09-2023 16:22:11,1.0473684210526315,150.0
156,19-09-2023 16:24:11,1.0473684210526315,160.0
157,19-09-2023 16:26:10,1.0473684210526315,170.0
158,19-09-2023 16:28:10,1.0473684210526315,180.0
159,19-09-2023 16:30:10,1.0473684210526315,190.0
160,19-09-2023 16:32:10,1.0473684210526315,200.0
161,19-09-2023 16:34:10,1.068421052631579,10.0
162,19-09-2023 16:36:10,1.068421052631579,20.0
163,19-09-2023 16:38:10,1.068421052631579,30.0
164,19-09-2023 16:40:10,1.068421052631579,40.0
165,19-09-2023 16:42:10,1.068421052631579,50.0
166,19-09-2023 16:44:10,1.068421052631579,60.0
167,19-09-2023 16:46:09,1.068421052631579,70.0
168,19-09-2023 16:48:09,1.068421052631579,80.0
169,19-09-2023 16:50:09,1.068421052631579,90.0
170,19-09-2023 16:52:09,1.068421052631579,100.0
171,19-09-2023 16:54:09,1.068421052631579,110.0
172,19-09-2023 16:56:09,1.068421052631579,120.0
173,19-09-2023 16:58:09,1.068421052631579,130.0
174,19-09-2023 17:00:09,1.068421052631579,140.0
175,19-09-2023 17:02:09,1.068421052631579,150.0
176,19-09-2023 17:04:09,1.068421052631579,160.0
177,19-09-2023 17:06:09,1.068421052631579,170.0
178,19-09-2023 17:08:09,1.068421052631579,180.0
179,19-09-2023 17:10:09,1.068421052631579,190.0
180,19-09-2023 17:12:09,1.068421052631579,200.0
181,19-09-2023 17:14:09,1.0894736842105264,10.0
182,19-09-2023 17:16:09,1.0894736842105264,20.0
183,19-09-2023 17:18:08,1.0894736842105264,30.0
184,19-09-2023 17:20:08,1.0894736842105264,40.0
185,19-09-2023 17:22:08,1.0894736842105264,50.0
186,19-09-2023 17:24:08,1.0894736842105264,60.0
187,19-09-2023 17:26:08,1.0894736842105264,70.0
188,19-09-2023 17:28:08,1.0894736842105264,80.0
189,19-09-2023 17:30:08,1.0894736842105264,90.0
190,19-09-2023 17:32:08,1.0894736842105264,100.0
191,19-09-2023 17:34:08,1.0894736842105264,110.0
192,19-09-2023 17:36:08,1.0894736842105264,120.0
193,19-09-2023 17:38:08,1.0894736842105264,130.0
194,19-09-2023 17:40:08,1.0894736842105264,140.0
195,19-09-2023 17:42:08,1.0894736842105264,150.0
196,19-09-2023 17:44:08,1.0894736842105264,160.0
197,19-09-2023 17:46:08,1.0894736842105264,170.0
198,19-09-2023 17:48:08,1.0894736842105264,180.0
199,19-09-2023 17:50:08,1.0894736842105264,190.0
200,19-09-2023 17:52:08,1.0894736842105264,200.0
201,19-09-2023 17:54:07,1.1105263157894738,10.0
202,19-09-2023 17:56:08,1.1105263157894738,20.0
203,19-09-2023 17:58:08,1.1105263157894738,30.0
204,19-09-2023 18:00:08,1.1105263157894738,40.0
205,19-09-2023 18:02:07,1.1105263157894738,50.0
206,19-09-2023 18:04:07,1.1105263157894738,60.0
207,19-09-2023 18:06:07,1.1105263157894738,70.0
208,19-09-2023 18:08:07,1.1105263157894738,80.0
209,19-09-2023 18:10:07,1.1105263157894738,90.0
210,19-09-2023 18:12:07,1.1105263157894738,100.0
211,19-09-2023 18:14:07,1.1105263157894738,110.0
212,19-09-2023 18:16:07,1.1105263157894738,120.0
213,19-09-2023 18:18:07,1.1105263157894738,130.0
214,19-09-2023 18:20:07,1.1105263157894738,140.0
215,19-09-2023 18:22:07,1.1105263157894738,150.0
216,19-09-2023 18:24:07,1.1105263157894738,160.0
217,19-09-2023 18:26:07,1.1105263157894738,170.0
218,19-09-2023 18:28:07,1.1105263157894738,180.0
219,19-09-2023 18:30:07,1.1105263157894738,190.0
220,19-09-2023 18:32:07,1.1105263157894738,200.0
221,19-09-2023 18:34:07,1.131578947368421,10.0
222,19-09-2023 18:36:07,1.131578947368421,20.0
223,19-09-2023 18:38:07,1.131578947368421,30.0
224,19-09-2023 18:40:07,1.131578947368421,40.0
225,19-09-2023 18:42:07,1.131578947368421,50.0
226,19-09-2023 18:44:07,1.131578947368421,60.0
227,19-09-2023 18:46:07,1.131578947368421,70.0
228,19-09-2023 18:48:07,1.131578947368421,80.0
229,19-09-2023 18:50:07,1.131578947368421,90.0
230,19-09-2023 18:52:07,1.131578947368421,100.0
231,19-09-2023 18:54:07,1.131578947368421,110.0
232,19-09-2023 18:56:07,1.131578947368421,120.0
